D1|D2
3293|9796
4816|14472
21819|12236
379|22288
2936|6670
21167|812
14223|20100
19473|10346
8711|18869
556|7605
19883|9075
3197|17782
9990|11014
16642|15941
3012|367
15455|16158
20721|5058
4812|14805
7979|14107
3578|18934
10243|22800
1161|22939
22141|18324
24634|7963
12791|7940
13824|20511
8132|1403
2219|670
2896|10010
8757|15059
24963|13430
15012|20207
3679|10569
3566|19950
7085|22787
5625|12901
1001|3467
10662|20808
6123|4320
13995|6299
2880|11358
20221|13819
12341|12509
14188|23052
2002|18697
7147|17658
18167|20516
15921|10323
24977|12351
22595|13444
21309|21879
2619|256
6563|598
17836|15228
11613|7425
14000|5932
27439|4620
20773|825
18672|11366
24057|23160
26052|21444
20529|21074
14807|4488
26287|1937
9678|4212
24595|11304
3215|16352
24508|18535
26163|12240
2080|12256
7897|20956
2466|12981
11177|10884
24972|12736
10302|17969
10053|5868
17153|6411
19746|20561
9248|7139
4935|4676
22158|16964
9573|12960
1330|8993
22128|19450
10821|7676
16393|3927
17527|8110
8689|20791
26919|14994
17|19669
15481|14088
9236|8153
19588|887
6445|10433
3953|20663
19824|14124
21025|12742
13904|13959
7635|9991
23470|6416
23474|6079
8110|3326
11056|20948
14754|8953
20370|1568
1170|22296
23059|7753
14431|2966
13622|4575
21021|13058
9139|16241
7944|17125
15096|13317
15251|454
6100|6328
19407|15945
16738|8101
8316|19010
26941|13270
11192|9701
13091|15933
22151|17621
13514|13591
7287|6127
6712|21084
11911|15577
24877|20695
2401|18456
437|17635
11290|1586
21963|445
15965|6746
17104|10513
4097|8766
6430|11749
23535|1034
22492|22068
2989|2441
12492|107
1681|12699
17898|10155
3647|13368
8690|20793
3613|16192
26113|16495
16236|17070
27307|15700
6395|14656
14039|2820
11970|10711
7242|9897
9268|5573
25495|2265
15069|15637
2799|18232
10742|14333
1777|4751
3567|20027
11486|18115
14784|6504
5304|6924
13799|22723
84|14203
5672|9145
13192|7570
14846|1360
1276|13579
17501|10372
2229|15
8326|18243
25908|710
22188|14618
12264|19098
11267|3541
23448|8337
18756|4564
3356|4796
6122|4585
9539|15882
17872|12393
27323|14354
9882|20203
23014|11578
21455|9901
19068|11420
5314|6124
11068|20065
4442|12976
24647|7097
18233|15233
26578|10738
22248|9662
26961|11718
10508|1021
26996|8818
4833|13316
16803|2838
17579|3966
15590|5212
2589|2968
24126|17612
6764|16881
7224|11472
231|2074
8830|9242
12267|18912
3753|4667
17949|6064
11119|15890
9532|16534
3281|11071
5187|16713
3245|14060
21034|12149
13923|12545
7228|11155
17819|16857
8717|18637
19444|13038
4974|1644
3674|11241
5743|3349
11595|9158
1797|3195
12674|17894
15797|20833
19776|18242
7545|17628
15779|22364
26115|16456
13623|4706
15540|9429
16399|3669
27350|12260
6718|20757
25413|9195
5283|8790
26907|16272
6783|15377
14658|17089
2909|9228
11490|17908
4521|6502
10713|16862
21314|21702
20605|15004
24951|14793
26830|22676
14701|13563
19897|8286
16621|18046
24467|22139
27098|371
5649|11210
7993|13269
26103|17426
25813|8741
12632|21440
12077|1969
18566|20446
26109|16943
10244|23051
15134|10388
16281|13490
3388|2284
925|10105
20301|7502
4553|3900
25442|6845
8882|5043
27447|4275
13270|1299
14787|6460
1287|12833
17146|7275
26266|4005
5127|21809
10268|21096
5268|10103
20137|21155
20202|15750
12480|1322
9558|14483
3973|19297
5994|15381
27318|15006
5930|20696
23107|4009
14444|2191
13543|11442
27443|4579
1268|14452
22543|18103
19193|1244
14382|7322
7152|17611
19138|5798
22629|10961
12028|6099
4079|10516
5929|20807
6312|21788
15925|10331
11851|20797
17133|8371
5736|4083
9184|12815
26904|16634
23342|17361
17432|16364
4049|13025
17765|21503
10900|1450
19181|2271
26067|20582
12824|5624
18211|17247
4042|13625
5693|7668
17025|17363
16978|21273
9528|17038
10361|13436
11608|8239
10666|20885
23151|423
15059|16706
26591|9814
8357|15947
9251|7287
18381|3174
17438|15896
26527|15128
24665|5838
10483|3325
9523|17465
1675|13502
9098|19974
25858|5132
16570|22394
11309|324
1700|11433
24735|44
12426|5901
4781|17863
4084|10177
454|16556
3351|5489
9491|20167
21840|11024
19530|6146
1680|13109
1252|15871
13061|18778
4937|4931
15391|22002
20352|3447
7530|19080
1803|2915
3968|19829
17091|11947
10023|8791
1273|14139
25340|15459
6955|1280
2864|13166
26451|21558
19397|17160
9706|2325
9305|2869
4595|571
18329|7543
3324|7769
8069|7138
1744|7840
18360|4961
18322|8116
17910|9540
22144|18576
17187|4011
25701|18233
23482|5820
23347|17020
16775|5449
2825|16430
22674|7340
8414|11292
23898|4052
13874|16856
25247|23154
19038|14272
16574|22173
240|1617
5225|13851
19811|15649
18969|20003
9606|10677
13065|18514
25481|3813
23508|3699
13190|8114
17460|14154
14849|1493
7197|14041
4353|20716
23433|9917
9671|5299
21727|20442
13130|13101
8868|6405
5171|18365
8379|14248
16716|10413
24884|20559
1619|18279
7327|3278
11971|11018
26693|1490
19339|22065
5126|22126
13886|15919
24947|15347
18413|622
24174|13978
27399|8441
13595|7309
4176|2666
3718|7924
3349|5783
1790|4104
2848|14600
8734|17585
24633|8717
9568|13894
20543|20485
1272|14337
4909|7383
23925|1926
21969|430
5254|11511
10420|8710
2745|23159
9925|17050
6721|20845
19786|17765
7958|16465
21086|8174
19021|15726
5159|19414
26299|1535
5377|1332
16410|3114
21391|15676
26636|6275
26672|3287
25877|3734
9970|13331
21946|2380
9125|17926
19937|5284
1786|4480
2390|19881
18395|2199
4934|5335
10732|15641
11960|11997
3329|7488
16282|13717
19096|9529
21363|17979
11681|2429
8029|10628
9958|14365
18795|1807
7554|17277
16196|20910
17785|20096
7308|4930
25037|8027
11252|5282
1040|898
12728|13821
19541|5409
2934|7538
18619|16385
2606|2004
500|12959
24082|21710
25894|2443
16043|869
24732|529
26104|17731
15157|8879
19775|18794
378|23107
17784|20191
19205|559
23750|16538
19466|11666
3232|15614
21055|10841
16779|5304
22578|15502
26644|5698
14245|19059
22922|19776
22627|11494
15436|18509
16017|3066
17607|2169
23515|3317
13440|20352
12646|20691
26222|8046
13452|19330
17625|661
21148|3149
19158|4481
9621|9635
15501|13106
6055|10705
25343|15412
17894|11136
25871|4363
2572|4896
23064|8012
16774|5802
14803|5557
12778|9763
1728|9427
23010|12484
10297|19100
18745|6024
12854|3465
10800|10118
26619|7839
19887|9597
17581|4382
119|11921
23781|14077
13075|17937
7539|18650
14433|3528
26262|4778
10038|7845
21101|7135
24271|6164
5956|18992
16369|6660
22912|20651
22526|19919
15846|17298
14986|23141
22561|17009
6447|11020
7914|20333
18175|20655
13291|34
23769|15106
22169|16836
10655|22206
4425|14998
24100|20396
11311|523
23055|8827
3148|22699
2898|10682
9952|15009
6175|844
13924|13015
24127|18144
13533|12704
6035|12471
18325|8193
26147|14307
10105|2333
11455|21353
443|17853
21381|16675
6153|2668
21108|6624
2055|15135
18363|5083
24232|9476
17171|5707
26960|12442
5949|19614
14727|11963
21100|7271
10118|1291
22271|8384
5633|13096
2438|16133
22101|22497
19931|5993
6326|21115
18267|13039
16604|19982
27392|9371
11077|19991
22197|14515
5761|2468
47|17987
18562|21313
862|15875
18663|12931
19345|21860
25126|783
4861|11649
25425|8734
5714|6389
22892|22426
16031|2053
18762|4768
21082|8816
24241|8759
20658|11229
16705|11661
5327|5746
13805|22979
24245|8422
1796|3907
12074|2816
22257|9582
22|20080
11832|22876
21869|9017
17806|18553
3154|22280
2815|17648
26094|18769
14365|9257
17068|14277
22316|4671
7614|12565
22908|21127
26875|19558
21565|1525
13243|4122
5211|15404
7655|9154
11914|16127
10498|2558
6053|11049
9311|2801
20207|15916
6580|97
2210|2353
6461|9977
11129|15739
2083|12903
1286|13515
17461|14458
15556|8773
17129|9289
11530|15245
10487|3509
4993|765
5991|16223
22678|7477
12884|1159
644|1290
11961|12234
23557|45
982|6013
20737|4723
5293|8643
6119|5636
7124|20527
23408|12464
16777|5773
25830|8050
17965|5468
23551|588
6725|20880
9252|7737
8950|35
21893|7126
20746|4019
4170|3565
23140|1928
5220|14719
24645|8112
20293|8845
5976|17523
2197|3496
6821|12928
7160|17548
22171|16800
1185|21963
21384|16646
13620|5692
8718|19328
14009|6170
11443|22528
19595|1281
17508|10675
17119|10192
13144|12438
12017|7674
15661|110
9172|14434
16042|1255
25136|102
145|10005
25666|21650
25870|4722
15940|9732
191|6190
8503|4412
7290|6791
6148|3294
17002|19930
18677|11980
14601|22605
9203|11873
15460|16840
18721|8325
12379|10431
3689|10784
15851|17162
21073|9705
114|12609
2887|11823
12049|5030
19386|18643
14344|11154
19855|12491
19173|3558
2359|22885
12313|15893
3374|4183
2198|3492
9505|19609
9504|19688
13521|13981
15061|17228
96|14130
18761|5024
5131|22211
16429|1962
8747|17003
13899|15358
4814|15762
18273|12755
12248|21318
21372|17678
8459|8133
18744|6432
9598|11897
19764|20128
6476|8901
18945|22566
20939|20905
27365|11843
20625|14198
14084|43
12229|22934
19052|13682
14867|596
16747|8393
14868|488
9586|12936
6776|16790
11110|17513
11123|16433
23159|466
22747|1893
16712|11288
24739|450
26574|11983
6416|13896
22713|4712
22198|14689
7367|518
8312|20380
6361|18475
14409|5876
20777|1612
7510|21412
27391|9664
2564|5958
3708|9312
1699|12235
38|19023
5750|3688
7885|23091
8764|15675
2508|10627
25317|18052
2931|8287
4054|13380
12800|8374
8361|16356
24715|2485
20781|1319
3323|8524
258|774
12900|79
14707|13942
23543|1439
9910|18847
25482|4370
22507|21891
10484|4002
20177|18668
17123|9995
15532|10974
26504|17856
6321|21838
171|8011
17537|8409
24286|5287
26869|20334
4972|2741
17220|1995
19438|14514
14464|1361
25529|427
6709|22432
20988|16927
21894|7264
24936|16887
12863|3156
19963|3694
7340|2842
15973|7179
26077|20504
23147|1555
13248|4018
18702|10096
19164|4517
3695|10472
8327|19237
8801|12669
20263|11610
6140|4155
14794|6776
13469|18447
25466|5756
4775|19147
5520|22835
14072|1169
18293|11268
3031|59
15110|13319
2236|507
12844|4766
18210|18152
1303|12416
26584|11277
7586|15224
8701|20981
2856|14588
25017|10273
24705|3403
21755|18818
17367|22580
26964|12513
16644|17100
992|5477
12495|1018
629|2840
25045|7898
1643|16986
591|6003
6971|743
13987|8260
4777|19007
19440|14394
1261|15930
16791|4880
4455|12977
4129|7267
5575|18331
22282|7879
10135|291
24958|15137
18800|1973
553|9170
1759|7382
5352|4079
6497|7352
24495|20871
26968|12228
14624|20954
4513|8184
25472|5329
2834|16481
27315|16200
25428|8985
16014|3863
20631|13881
15213|4812
8369|15825
5185|17965
15840|18318
16291|13654
17902|11010
21536|4292
17093|12663
9282|5603
9937|16775
21490|8165
20577|18410
494|14112
20599|16572
18334|7962
1415|3205
18389|3398
21810|14366
21494|7826
21976|581
19470|11970
15415|20850
13690|189
9179|14164
1970|22693
11071|20970
6085|8820
19814|16182
3672|12499
8378|15132
3182|20414
25868|5286
14722|12890
27289|18421
196|6115
18802|1922
2430|17307
10716|17706
18289|11723
1845|328
513|12583
7276|8303
3191|19689
18598|18837
3944|22735
18972|20613
13213|7085
7902|21910
17472|14036
10839|7506
4060|13113
14013|6230
19576|3235
12500|714
15811|20820
26291|2931
14066|1811
17105|11720
5966|18764
17196|4168
1762|7256
5937|21173
20355|4162
8746|17424
24166|15533
4554|4906
22300|6571
22966|16826
162|8994
15494|14401
24713|2909
5194|17315
16431|2166
14291|15929
15833|19020
11520|16570
15446|18369
18648|14746
7916|20782
25862|5866
2924|9141
26560|13471
23757|16684
6120|6015
9473|22624
23888|5871
19756|21147
5229|14457
25805|10548
15427|20007
4031|15585
23762|16317
3338|7566
9908|19332
9513|19349
15177|7964
6879|8590
16|21157
4089|10775
5614|15273
12231|23110
266|413
12378|10912
17615|2222
2509|10863
6113|6648
26140|15603
25522|1359
22298|6795
8715|20049
1781|5759
12805|8289
8546|1333
6503|7065
25392|12167
11182|11918
16834|1546
23853|8783
3691|11086
9723|1942
1987|21446
13169|10826
7954|17697
14611|22248
25142|98
5217|15506
9572|14493
14647|19265
22946|18577
11585|11253
22579|16269
18605|18428
8688|22327
8859|8134
22293|7235
14227|21365
19120|8456
15467|16747
6026|13916
1611|19905
4421|16054
22514|21657
9583|13597
15090|15243
1248|17272
12768|11369
14771|8961
11247|6549
1715|11284
13866|18582
19590|2250
48|18579
18356|6368
4063|13026
12070|3819
26223|8786
5548|20834
12877|2374
22315|5443
6529|4948
2763|22628
13921|13999
4510|8697
19446|14190
6017|14688
24294|5010
1306|12496
22991|14853
6128|5497
18673|12854
6489|8302
4851|13182
4414|16683
20801|70
4080|11635
6735|20659
3774|4266
10672|21561
9892|20763
8784|14418
7910|21447
17513|10818
25816|9779
24547|16803
7709|5360
27014|8654
7913|21196
8500|5242
15428|20031
13627|5677
852|17442
6005|15738
21081|9633
1192|21995
3246|15355
13147|12787
7559|17834
26148|15067
9226|10540
4204|1373
8817|11714
2991|3762
10726|17107
11314|1071
21007|15771
6371|18124
2127|9937
4427|15640
11201|10446
24514|19627
15616|4453
12014|8504
4538|6439
17407|19639
20190|18035
13458|19733
11141|15446
14031|4946
22989|15084
1850|176
1778|6152
16765|7395
5951|20255
18033|498
24136|18244
5389|1368
14637|20227
1709|11891
27468|3782
25371|13997
8433|10852
15564|8824
15936|10693
18193|19976
26550|14448
21362|19092
4493|10205
20584|18133
18253|15001
21712|22807
8382|15095
25304|19571
480|15618
25350|15823
4085|11321
19953|5015
1736|9673
3259|14342
9296|4795
26933|15511
1626|18812
7365|1219
16768|7228
926|11386
17473|14228
17470|14476
5975|18313
18338|7977
15245|2540
14630|20819
15804|21679
21116|6768
19102|10088
18009|2516
4220|140
12300|17608
6074|10087
16806|4057
3325|8885
13833|21481
8815|11986
26556|13998
6930|4599
18777|4355
26463|21723
6742|20196
9565|15261
26938|15071
4119|8533
3771|4657
22539|19768
12347|13734
3984|19759
8093|6380
2556|7211
27430|7016
15153|10215
12878|2472
9512|19702
21324|22357
4346|22485
21888|8315
11282|3858
20630|14416
16347|9464
23163|785
4806|17093
6016|14971
1679|14484
27009|9285
16617|19801
12318|16173
3308|10352
16697|13159
20273|11265
25123|1985
8495|5813
915|12375
12466|3896
19496|10221
11920|16447
2428|17864
22152|19207
10494|3759
1020|3666
7621|12837
27407|8973
4761|20851
4506|9248
22347|3014
20690|9473
899|13723
3230|16859
27474|3420
8374|15895
24669|6866
17245|485
14419|5704
2932|8844
15495|14700
5527|22842
8838|10169
2452|15921
13991|8468
9266|7409
11460|21914
20408|143
19221|361
15871|16270
27463|4431
7714|5174
16292|14073
27511|451
7579|16383
3808|1684
23001|14286
10845|7442
19877|11439
15842|18666
16698|13194
8505|5077
1230|19067
17885|12971
3301|11013
9893|20935
3789|3286
12045|6181
23336|19294
6578|1167
6466|10463
5773|2448
16684|14357
17001|20815
21417|14729
5995|16813
5679|10274
19188|3123
3404|2490
25836|8378
2067|15158
9199|13013
15137|11671
6514|6516
3792|3061
5276|10963
4032|15909
13532|13854
2961|6501
9996|12422
1237|18522
17169|6906
19202|2000
14759|10330
21321|22727
4547|5951
2411|19398
22226|13146
19946|5772
479|15910
14042|4276
20604|16700
18584|20518
9514|19675
5306|8484
1394|5509
3371|5261
21352|20137
24890|21395
26551|14606
10755|14996
397|22732
12304|17509
26282|4169
27295|18394
22916|21453
11599|10477
12409|8797
9217|11570
1250|17478
521|12451
10853|6852
12806|8619
12433|6813
14750|11082
21402|16031
24725|2339
1266|16155
26207|10404
15403|22422
18034|653
8834|10608
8506|5060
11301|2453
6385|17286
15250|2398
15122|13031
21076|10358
11973|12252
12297|18130
5753|4203
8756|17095
17634|1122
6809|14878
8427|11657
27122|91
14044|4180
3399|2990
6793|16199
10702|19437
22506|22724
26594|11102
21875|9623
147|10781
5927|22557
826|19966
19543|6559
27119|301
1446|1276
22232|12747
12334|15063
22544|19615
6561|2731
6965|1966
6868|10020
23457|9366
16293|14149
11664|5161
15277|173
13698|166
7352|2607
