id,label,author,year,title,type,institution,journal,volume,pages,address,date,booktitle,publisher
176,draper1994," Draper, B. A., Brodley, C. E. & Utgoff, P. E. "," (1994), "," `Goal-directed classification using linear machine decision trees', ",,, IEEE Transactions on Pattern Analysis and Machine Intelligence," 16(9), ", 888-893. ,,,,
177,draper1994," Draper, B. A., Brodley, C. E. & Utgoff, P. E. "," (1994), "," `Goal-directed classification using linear machine decision trees', ",,, IEEE Transactions on Pattern Analysis and Machine Intelligence ,"16(9), ", 888-893. ,,,,
178,draper1994," Draper, B. A., Brodley, C. E., & Utgoff, P. E. ", (1994). , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, "," 16, ", 888-893. ,,,,
179,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9):,"888, ",,,,
180,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
181,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
182,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
183,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
184,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
185,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
186,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
187,draper1994," B. A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-directed classification using linear machine decision trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9),":888, ",,,,
188,draper1994," Bruce A. Draper, Carla E. Brodley, and Paul E. Utgoff. ", 1994. , Goal-Directed Classification using Linear Machine Decision Trees. ,,," IEEE Transactions on Pattern Analysis and Machine Intelligence, ", 16(9) ," 888-893, ",,,,
189,draper1994," B. Draper, C. E. Brodley, and P. Utgoff. ", 1994. , Goal-directed Classification Using Linear Machine Decision Trees. ,,," IEEE Trans. on Pattern Analysis and Machine Intelligence, ", 16(9):,,,,,
190,draper1994," B. Draper, C. E. Brodley, and P. Utgoff. ",, Goal-directed Classification Using Linear Machine Decision Trees. ,,," IEEE Trans. on Pattern Analysis and Machine Intelligence, ", 16(9):,,, September 1994. 9 ,,
191,fawcett1991," Fawcett, T. E. and Utgoff, P. E. ", 1991. , A Hybrid Method for Feature Generation. ,,,,, 137-141. , San Mateo. ,,,
192,fawcett1991," Fawcett, T. E., & Utgoff, P. E. ", (1991). , A Hybrid Method for Feature Generation. ,,,,, (pp. 137 -141).," San Mateo, CA: ",,,
193,fawcett1991," Fawcett, T. E., & Utgoff, P. E. ", (1991). , A hybrid method for feature generation. ,,,,,  (pp. 137-141). ," Evanston, IL: ",,,
194,fawcett1991," Fawcett, T. E., & Utgoff, P. E. ", (1991). , A hybrid method for feature generation. Machine Learning: ,,,,, (pp. 137-141). ," Evanston, IL: ",,,
195,fawcett1991," Fawcett, T.E. and Utgoff, P.E., ", 1991. ," ""A Hybrid Method for Feature Generation,"" ",,,,," pp. 137-141, "," Evanston, Ill., ",,,
196,fawcett1991," Fawcett, T. and Utgoff, P. ", (1991). , A hybrid method for feature generation. ,,,,, (pp. 137-141). ," Evanston, Ill. ",,,
197,fawcett1991," Fawcett, T. and Utgoff, P. ", (1991). , A hybrid method for feature generation. ,,,,, (pp. 137-141). ," Evanston, Ill. ",,,
198,fawcett1992," Fawcett, T. E. & Utgoff, P. E. ", 1992. ," ""Automatic Feature Generation for Problem Solving Systems"", ",,,,,"p144-153, ",,,,
199,fawcett1992," Fawcett, T. and Utgoff, P. ",1992. , Automatic feature Generation for Problem Solving Systems. ,," University of Aberdeen, ",,," pages 144-153, "," UK, ",,,
200,fawcett1992," Fawcett, T. and Utgoff, P. ",1992. , Automatic feature Generation for Problem Solving Systems. ,," University of Aberdeen, ",,," pages 144-153, "," UK, ",,,
201,fawcett1992," Fawcett, T. and Utgoff, P. ",1992. , Automatic feature Generation for Problem Solving Systems. ,," University of Aberdeen, ",,," pages 144-153, "," UK, ",,,
202,fawcett1992," Tom E. Fawcett, Paul E. Utgoff. ", 1992. , Automatic feature generation for problem solving systems. ," COINS technical report 92-9, ",,,,," Amherst, MA. ",,,
203,fawcett1992," T. E. Fawcett and P. E. Utgoff, "," 1992, "," Automatic feature generation for prob lem solving systems, "," Technical Report 92-9, COINS, "," University of Mas-sachusetts at Amherst, MA, Department of Computer and Information Science, ",,,,,,,
204,fawcett1992," Tom Fawcett and Paul Utgoff, ", 1992. ," Automatic feature generation for Problem Solving Systems, "," COINS Tech-Report 92-9, ",,,,,,,,
205,fawcett1992," T.E. Fawcett and P.E. Utgoff, ",, Automatic feature generation for problem solving systems. ,,,,, 144-153. ," San Mateo, CA: ",,,
206,fawcett1992, Tom E. Fawcett and Paul E. Utgoff. , 1992. , Automatic feature generation for problem solving systems. ,,,,,," Scotland, ",,,
207,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
208,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
209,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
210,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
211,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
212,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
213,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
214,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
215,fayyad1993," Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT: ",, A machine learning system for automated cataloging of large scale sky surveys. ,,,,, pages 112-119. ,,,,
216,huffman1993," Huffman, S. B., & Laird, J. E. ", (1993). , Learning procedures from interactive natural language instructions. ,,,,,,,,,
217,huffman1993," Huffman, S. B., & Laird, J. E. ", (1993). , Learning procedures from interactive natural language instructions. ,,,,,,,,,
218,huffman1993," S. B. Huffman and J. E. Laird, ", 1993. ," ""Learning procedures from interactive natural language instructions,"" in Machine Learning: ",,,,,,,,,
219,huffman1993, Scott B. Huffman and John E. Laird. , 1993. , Learning procedures from inter-active natural language instructions. ,,,,,,,,,
220,huffman1993, Scott B. Huffman and John E. Laird. , 1993. , Learning procedures from inter-active natural language instructions. ,,,,,,,,,
221,huffman1993, Scott B. Huffman and John E. Laird. , 1993. , Learning procedures from inter-active natural language instructions. ,,,,,,,,,
222,huffman1993, Scott B. Huffman and John E. Laird. , 1993. , Learning procedures from interactive natural language instructions. ,,,,,,,,,
223,johnson1982, David S. Johnson. ,1982, The NP-completeness Column : An Outgoing Guide. ,,," Journal of Algorithms, ",(3),":381-395, ",,,,
224,jordan1993," Jordan, M. I. & Jacobs, R. A. "," (1993), "," Supervised learning and divide-and-conquer: A statistical approach, ",,,,,,,,,
225,jordan1993, M. Jordan and R. Jacobs. , 1993. , Supervised learning and divide-and-conquer: A statistical approach. ,,,,, pages 159-166. ,,,,
226,kaelbling1993, L. P. Kaelbling. ,1993. , Hierarchical learning in stochastic domains: Preliminary results. ,,,,," pages 167173, "," San Mateo, CA, ",,,
227,kaelbling1993, L. P. Kaelbling. ,1993. , Hierarchical learning in stochastic domains: Preliminary results. ,,,,," pages 167173, "," San Mateo, CA, ",,,
228,kaelbling1993, L. P. Kaelbling. , 1993. , Hierarchical learning in stochastic domains: Preliminary results. ,,,,," pages 167173, "," San Mateo, CA,",,,
229,kaelbling1993, L. P. Kaelbling. ,1993. , Hierarchical learning in stochastic domains: Preliminary results. ,,,,,,,,,
230,mccallum1993," McCallum, R. A. ", (1993). , Overcoming incomplete perception with utile distinction memory. ,,,,, pages 190-196. ,,,,
231,mccallum1993," McCallum, R. A. ", (1993). , Overcoming incomplete perception with utile distinction memory. ,,,,, pages 190-196. ,,,,
232,mccallum1993," McCallum, R. A. ", (1993). , Overcoming incomplete perception with utile distinction memory. ,,,,, pages 190-196. ,,,,
233,mccallum1993, R. Andrew McCallum. , 1993. , Overcoming incomplete perception with utile distinction memory. ,,,,," pages 190-196, "," San Mateo, CA,",,,
234,mccallum1993, R.A. McCallum. , 1993. , Overcoming incomplete perception with utile distinction memory. ,,,,, pages 190-196. ,,,,
235,mccallum1993, R.A. McCallum. , 1993. , Overcoming incomplete perception with utile distinction memory. ,,,,, pages 190-196. ,,,,
236,mehra1998," A. Mehra, Z. Wang, and K. Shin. ",, Self-parameterizing protocol stacks for guaranteed quality of service. ,,,,,,,,,
237,mehra1998," A. Mehra, Z. Wang, and K. Shin, ",," ""Self-parameterizing protocol stacks for guaranteed quality of service,"" ",,,,,,,,,
238,mehra1998," A. Mehra, Z. Wang, and K. Shin, ",," ""Self-parameterizing protocol stacks for guaranteed quality of service,"" ",,,,,,,,,
239,mehra1998," A. Mehra, Z. Wang, and K. Shin, ",," ""Self-parameterizing protocol stacks for guaranteed quality of service,"" ",,,,,,,,,
240,minton1992," Minton, S., Drummond, M., Bresina, J. L., & Phillips, A. B. ", (1992). , Total order vs. partial order planning: Factors influencing performance. ,,,,, pp83-92. ," Cambridge,CA. ",,,
241,minton1992," Minton, S., Drummond, M., Bresina, J. L., & Phillips, A. B. ", (1992). , Total order vs. partial order planning: Factors influencing performance. ,,,,, pp. 83-92  ," Cambridge,CA. ",,,
242,mitchell1981," T.M. Mitchell, P.E. Utgoff, B. Nudel, R.B. ",, Banerji Learning problem-solving heuristics through practice. ,,,,,,,,,
243,mitchell1983," Mitchell, T.M., P.E. Utgoff, and R. Banerji. ", 1983. , Learning by Experimentation: Acquiring and Refining ProblemSolving Heuristics,,,,, 163-190. ," Palo Alto, California: ",,,
244,mitchell1983," Mitchell, T. M., Utgoff, P. E. & Banerji, R. B. ", (1983). , Learning by experimentation: Acquiring and refining problem-solving heuristics. ,,,,"(Vol. I), ",," San Mateo, CA. ",,,
245,mitchell1983," Mitchell, T. M., Utgoff, P. E. & Banerji, R. B. ", (1983). , Learning by experimentation: Acquiring and refining problem-solving heuristics. ,,,," (Vol. I), ",," San Mateo, CA. ",,,
246,mitchell1983," Mitchell, T. M., Utgoff, P., & Banerji, R. ",, (1983) Learning by experimentation: Acquiring and refining problem-solving heuristics. ,,,,, (pp. 163-190). ," San Mateo, CA: ",,,
247,mitchell1983," Mitchell, T., Utgoff, P. & Banerji, R. "," (1983), "," Learning by experimentation: acquiring and refining problem-solving heuristics,",,,,,," Palo Alto, California: ",,,
248,mitchell1983," Mitchell, T., Utgoff, P. & Banerji, R. "," (1983), "," Learning by experimentation: acquiring and refining problem-solving heuristics,",,,,,," Palo Alto, California: ",,,
249,mitchell1983," Mitchell, T., Utgoff, P. & Banerji, R. "," (1983), "," Learning by experimentation: acquiring and refining problem-solving heuristics, ",,,," Volume I"", ",," Palo Alto, California: ",,,
250,mitchell1983," Mitchell, T., Utgoff, P. E., and Banerji, R. ", (1983). , Learning by Experimentation: Acquiring and refining problem-solving heuristics. ,,,,, pp. 163-189. ," Los Altos, CA, ",,,
251,mitchell1983," Mitchell, T., Utgoff, P. E., and Banerji, R. ", (1983). , Learning by Experimentation: Acquiring and refining problem-solving heuristics. ,,,,, pp. 163-189. ," Los Altos, CA, ",,,
252,mitchell1983," Mitchell, T., Utgoff, P., & Banerji, R. ", (1983). , Learning by experimentation: Acquiring and refining problem solving heuristics. ,,," Machine Learning, ",, pp. 163-190. ," Palo Alto, CA. ",,,
253,mitchell1983," Mitchell, T., Utgoff, P., & Banerji, R. ", (1983). , Learning by experimentation: Acquiring and refining problem solving heuristics. ,,," Machine Learning, ",, pp. 163-190. ," Palo Alto, CA. ",,,
254,mitchell1983," Mitchell, T., Utgoff, P., & Banerji, R. ", (1983). , Learning by experimentation: Acquiring and refining problem solving heuristics. ,,," Machine Learning, ",, pp. 163-190. ," Palo Alto, CA. ",,,
255,mitchell1983," Mitchell, T., Utgoff, P., & Banerji, R. ", (1983). , Learning by experimentation: Acquiring and refining problem solving heuristics. ,,," Machine Learning, ",, pp. 163-190. ," Palo Alto, CA. ",,,
256,mitchell1983," Mitchell, T., Utgoff, P., & Banerji, R. ", (1983). , Learning by experimentation: Acquiring and refining problem-solving heuristics. ,,,, Vol.1. ,,,,,
257,mitchell1983," Mitchell, T., Utgoff, P., & Banerji, R. ", (1983). , Learning by experimentation: Acquiring and refining problem-solving heuristics. ,,,, Vol. 1. ,,,,,
258,mitchell1983," Mitchell, T., Utgoff, P., and Banerji, R. ", (1984). , Learning by experimentation: Acquiring and refining problem-solving heuristics. In Machine Learning: ,,,,, pp. 163-190. ,,,,
259,mitchell1983," Mitchell, T., Utgoff, T., & Banerji, R. ", (1983). , Learning problem solving heuristics by experimentation. ,,,,,," Palo Alto, CA. ",,,
260,mitchell1983," Mitchell, T., Utgoff, T., & Banerji, R. ", (1983). , Learning problem solving heuristics by experimentation. ,,,,,," Palo Alto, CA. ",,,
261,mitchell1983," Mitchell, T., Utgoff, T., & Banerji, R. ", (1983). , Learning problem solving heuristics by experimentation. ,,,,,," Palo Alto, CA. ",,,
262,mitchell1983," Mitchell, T., Utgoff, T., and Banerji, R. ", (1983). , Learning problem solving heuristics by experimentation. ,,,,,," Palo Alto, CA: ",,,
263,mitchell1983," Mitchell, T.M., Utgoff, P., and Banerji, R. ", 1983. ," ""Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics."" In Machine Learning: ",,,,,,,,,
264,mitchell1983," Mitchell, T.M., Utgoff, P.E., and Banerji, R. ", 1983. ," Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach, ",,,,," pp. 163-189, "," San Mateo, CA, ",,,
265,mitchell1983," Mitchell, T.M., Utgoff, P.E., and Banerji, R. ", 1983. ," Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach, ",,,,," pp. 163-189, "," San Mateo, CA, ",,,
266,mitchell1983," Mitchell, T.M., Utgoff, P.E., and Banerji, R. ", 1983. ," Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach, ",,,,," pp. 163-189, "," San Mateo, CA, ",,,
267,mitchell1983," Mitchell, T.M.; Utgoff, P.E.; and Banerji, R.B. ", 1983. , Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,,,,,,
