artist,category,genre,id,title,tracks,year
leon siu and david kawika kahiapo,folk,,100078,slack key praise,ekolu mea nui lokomaika i amazing grace jesu meke kanaka waiwai nu oli glad tidings jesu no ke kahuhipa ke akua mana e how great thou art medley we will glorify he touched me glory glory lord shout to the lord blessed be the lord god almighty hawai i aloha ,
freikorps,folk,national folk,100080,kai freikorps nordmann,isengard wenn der tag der zorn der gã tter segel weiter nordmann germane sharp immer noch dabei gib gas stolze krieger ein tag im september ,
detlef jã cker,folk,vocal,100081,und weiter geht s im sauseschritt,und weiter geht s im sauseschritt mein nagelneuer roboter das zappellied wir bauen einen schneemann drei schritte rã¼ckwã rts gehen das wunderinstrument das flummilied tanzlied der tiere die eisenbahn im karneval im karneval obstsalat alle kinder dieser erde unbekannt ,
barry mcguire,folk,oldies,100082,eve of destruction,eve of destruction she belongs to me you never had it so good sloop john b baby blue the sins of a family try to remember mr man on the street act one you were on my mind ain t no way i m gonna change my mind what exactly s the matter with me why not stop dig it while you can ,1985
â¼â¼â¹ãœã ã â¼ã â â â â¹â¾ã â¼â â â³â ãœ,folk,,100083,â¼â¼â¹ãœã ã â¼ã â â ,ã ã â ãƒã ã ãƒãšâ ã invite from the heaven ã ã â ã ã ã â ã â ã love of god â³â â ã â â â â ã âº ã ã²ãˆâ peace like a river â³â â âµãˆâ â¾ã oh my soul â½ãƒã ã 133ã ã psalms 133 ã ã â³âªã ã ã ã â³âªâ ã the lord my god ã ã â ã ã â ã ã¹â¾ã ã ã â ã³ praise the lord ã ã â³âªâ ã ã ãœ ã ã â½ãƒâ ã ãƒã âºâ¹ the blessing from god ã ãœâ ã â¾ãÿ 61ã ã issaiah 61 â ã â ã ã ã â ã â ã love in jesus â ã â ã ã ã â ã â ã â¹ã ã ã love in jesus instrumental only ,
hana a petr ulrychovi,folk,,100084,nikola suhaj loupeznik,pojdte a polette par slunnych dnu verbuju krajino krajino jezibaba rano rano a v kutecku seda erzika nikola zrada az jednou cervanky zabili ho pisen prastarych stromu ,
primus,folk,gospel,100085,juletoner,glã d dig du jord glade jul dejlige jul kom alle kristne jesus oh what a wonderful child nã r juleklokken kimer the greatest miracle englekor pã nattehimmel christ is born en rose sã jed skyde den yndigste rose er funden reflekser emmanuel ,1995
the pandanus club,folk,,100086,ho ike,e ku u sweetie ko olau hula ku u sweet lei oe ku u pua aloha ku u home a o hilo hawai i i ka hano puanani kalei aloha pili mau me oe lehua mamo ke anuenue kaupo honokahua nani e ,
tschou zã me ,folk,,100087,wã ge dir,daheim botti alte mã nsch forscherlã be kaktus troum wã ge dir boum chilegmeinsversammlig grat vã geli rã si ,
clive gregson,folk,,100088,comfort and joy,frances o connor antidote fingerless gloves i m there for you it s you i want to hold if i was your lover catholic girl white suit of notes riding on a bus pretty peggy o string of pearls comfort and joy ,
various artists,folk,folk,100089,dorival caymmi,toquinho e vinicius dora agostinho dos santos saudade de itapoa maria creuza joao valentao pocho eu nao tenho onde morar ana lucia acalanto paulinho nogueira histã²ria de pescadores maria creuza saudade da bahia cauby peixoto sã² louco maria creuza marina agostinho dos santos nao tem soluã ao paulinho nogueira lã vem a baiana thereza tinoco sabado em copacabana toquinho vamos chamar o vento orchestra coro rge o que ã que a baiana tem ,
gauchesco,folk,folk,100090,mano lima,mano lima sem paia e sem fumo mano lima cuiãºdo da varsea mano lima estancia da anarquia mano lima tumbeiro mano lima ave maria mano lima america do sul mano lima clone do lobizome mano lima quando eu crescer mano lima dom santana mano lima depois do andador mano lima finado cascudo mano lima ariguã e mucunfa da estancia do cambuxim mano lima tronqueira ,2002
marco pereira,folk,folk,100091,elegia,marco pereira samba urbano canhoto da paraiba imagem marco pereira marco pereira flor das aguas garoto jorge da fusa marco pereira marco pereira ladeira de sao roque canhoto da paraiba com mais de mil marco pereira marco pereira elegia marco pereira bate coxa pixinguinha carinhoso marco pereira garoto desvairada marco pereira joã o pernambuco sons de carrilhoes marco pereira dilermando reis valsa brasileira marco pereira ze do norte mulher rendeira fantasia marco pereira ,1990
paveier,folk,folklore,100092,beinah gefã¼hlsecht und lebensfroh ,wenn ich mieh hã tz verlier ich will widder heim mã dche nemm mich in d r ã rm loss mich drã ume beinah beinah kã lsche huhzick immer widder segeln forell a la mademoiselle dat es joot immer wenn d r herrjott rã f hei hei heidewitzka helden ,
johnny light,folk,folk,100093,verhaal zonder woorden,verhaal zonder woorden ik heb vannacht van jou gedroomd die mooie dagen met jou el corazon na regen komt zonneschijn ik hou van jou dit mag eeuwig duren jij bent het helemaal als een droom in de nacht aan de middellandse zee waarom zie je me niet staan toe kom in m n armen als de warme stralen van de zon ,
keri noble,folk,pop,100094,fearless,look at me talk to me piece of my heart a dream about you about me let it rain falling love is all i know answered prayer bartender i won t if no one will listen ,2004
peder persson,folk,folk,100095,fã dselfest,peder persson fã dselfest peder persson stã r hon kvar peder persson mattis nattvisa peder persson sparvens sã ng peder persson myjjy va ales peder persson gã nglã t till vã stsã tern peder persson klagolã t frã n en ko peder persson min sommarsã ng peder persson nã r musslan dã r peder persson noname peder persson framtiden ã r ã nnu kvar peder persson ã st trã nder peder persson sovsã ng till albin ,2001
epo,folk,pop folk,100096,poptracks,ã â â ã â âªã â ºâ ã â ã â¹â ã â º ã â žã â ã â ¹ ã â šâ ã â šâ ã â šâ ã æ â¼ã æ â ã æ ã â šâ¹ã æ â ã â šâ¹ã æ ë ã æ æ ã æ â ã â ã â šë ã âªã â šâ ã â 2bã â ã â â ºã â â ã â âªã â â ã â â ã â â ¹ã â ã â šæ ã â žã âªã â šâ ã â šâ ã æ â³ try to call 12ã å ë ã â ã â ºâ ã â žã â ã â ã â ã â šâ ã æ âªã æ â¼ lovin you ,1987
north cregg,folk,folk,100097,summer at my feet,the pitchfork reel there was a maid in her father s garden polkas the recruited collier slides hornpipe reels summer at my feet jigs swallow sing reels deoindi fred finn s polka ,2003
eleni moraites,folk,,100098,rival,here it comes good friday blessed from the cradle sweetest best of me the bug song perfect wife what i had in mind scared to change something she says sleep tonight swallow do it all again ,
fabienne thibeault,folk,,100099,les plus belles chansons cd 2 2,je suis nã e ce matin je voudrais faire cette chanson le goã t du miel c est en hiver bon voyage histoire d amour les filles comme moi les choses de ma vie le coeur voyageur music hall je ne suis plus lã les gens de mon pays chaleur humaine ,
sofi marinova,folk,pop folk,100100,osadena liubov,edin jivot ne stiga osadena liubov nemil nedrag zashto si tuk zaklinanie sviato chudo bozhi dar pustinia talisman eh myje taina ,2002
various,folk,folk,100101,ich hab schlager lieb,guildo horn guildo hat euch lieb jã¼rgen marcus eine neue liebe ist wie ein neues leben werner leismann mendocino franz k marmor stein und eisen bricht temudschin dschinghis khan susi s schlagersextett speedy gonzales peter orloff schlagerparty klaus lage band 1000 und 1 nacht zoom spider murphy gang skandal im sperbezirk de hã hner pizza wundaba lothar f ich zahle keine steuern mehr josie josie original buam herzilein palast orchester gesang max raabe kein schwein ruft mich an ,1999
justin mcroberts,folk,folk rock,100102,reason for living,reason for living second time around the story stands alone 5th wheel not free heaven help me jump back with your eyes michael s hands don t you believe sun song galatians 2 20 ,1999
varios,folk,,100103,time well spent 93,you are the one let the heavens be glad jesus you are lord rock of my salvation i will delight the baruch song you know better let s go take this city with all of my heart god is good all the time lord i lift your name on high maranatha ,
mary black,folk,,100104,without the fanfare,there s a train that leaves tonight state of heart nightime the crow in the cradle greatest dream the water is wide ellis island strange thing without the fanfare as i leave behind neidin diamond days going gone ,
arzu,folk,national folk,100105,ceylanim,ceylanim sagim yalan gunler camlar altina terketme mor koyun derrule sen kucuksun yarali ceylan iki keklik oy daglar uzun hava ele dogru ,
dunaways,folk,gospel,100106,beautiful day,beautiful day i ll cry all my teardrops god s not finished with me yet calvary still touches me cross on the side of the road the old country church he answered your prayer i ve drawn the line i still trust you god will move both ways welcome back the king welcome back the king reprise ,2003
indigo girls,folk,,100107,shaming of the sun,shame on you get out the map shed your skin it s alright caramia don t give that girl a gun leeds scooter boys everything in its own time cut it out burn all the letters hey kind friend ,
indigo girls,folk,,100108,strange fire,strange fire crazy game left me a fool i don t wanna know hey jesus get together walk away make it easier you left it up to me land of canaan bonus tracks crazy game bonus track everybody s waiting ,
the choir company,folk,gospel,100109,laat uw grootheid zien,01 voor wat u heeft gedaan 02 zing en juich voor jezus 03 hij is hier 04 mijn hoop en mijn kracht 05 omdat ik geloof 06 wees maar gerust 07 heel dicht bij u 08 meer en meer 09 laat uw grootheid zien 10 halleluja aan het lam 11 leid ons heer ,1997
ciãºnas,folk,irish,100110,celtic tiger,celtic tiger three jigs i know my love the long black veil o carolan s concerto that london winter dunmore lassies siãºil a rãºin glenside polkas the jug of punch the bridge of tears willie taylor river of gems ,2001
isle of light,folk,celtic,100111,winters welcome,we ve got to have love snow on the hills the toboggan run winter s welcome apples in winter winter apples we will two whistles in two hands voice of many waters crested hens peace like a snowfall road to lisdoonvarna julia delaney meets don quixote fig under the mistletoe ,2002
holly near,folk,folk,100112,simply love disc one,you can know all i am harbor me imagine my surprise put away nina mountain song kentucky woman you bet rock me in your arms something about the woman no loss of pride golden thread fire in the rain infatuation take it with you ,2000
the string cheese incident,folk,j a m,100113,untying the not,wake up sirens looking glass orion s belt mountain girl lonesome road blues elijah valley of the jig tinder box just passin through who am i time alive on my way ,2003
gerardo peã a,folk,folklore,100114,nada,aguacero el sapo entre comillas adiccion te quiero y ya el gigante yo soy buenos vecinos â quien quiere jugar la revolucion canto de abril nada ,
lj booth,folk,folk,100115,the ox that pulls the cart,restless field clutter rising star hold on western ridge changing sky the ox that pulls the cart crow s couch where the music takes me ebba rise up singing box elder ,2002
stefan sundstrã m,folk,,100116,babyland,sabinas sjã tte sã ng babyland blã ljusvals flã der onda barn under isen ligger himlen boy oboy hjã rtat tar aldrig semester hur sabina gã r en konst utav att gã tyst minut fã r felsorterade sopor sopvisa fã r jan banan data track ,
lovett lyle,folk,folk,100117,the road to ensenada,don t touch my hat her first mistake fiona that s right who loves you better private conversation promises it ought to be easier i can t love you anymore long tall texan christmas morning the road to ensenada ,
kisho real selectah,folk,,100118,pssst remix,dil dooba nisha choti si umar al habib kehdon tumhe kasam ki kasam ishq da mara dheere dheere hua o soniya janam janam mere naal achi lagti hai ,
rebecca st james,folk,gospel,100119,pray,pray ok give myself away hold me jesus i ll carry you come quickly lord peace mirror lord you re beautiful love to love you omega ,1998
ã â ã â ã â¾ã â ã â ,folk,folk,100120,ã â â ã âºâºã â â¾ã â å ã â â ã âºå ,ã â å ã â â ã â šâ ¹ ã â â¹ã â ã å â ã â â³ã â â šã â ëœ ã â ã â ã å â onlyã â å ã â â ã â â ã å â ã â å pineapple hill ã â šâ ã æ â ã â šâ ã æ â ã æ â³ã æ â ã â ã â ëœ ã â â ã â ã â ã â šå october ã â å ã æ âªã æ âªã æ â¼ã â šâ ã â šâµã æ â ã æ â ã æ â³ã â šâ ã â å ã æ â ã â šâ ã â šâ ã æ â¼ ã â²ã â¾ã â š ã â šå ,
iris,folk,indie,100121,after school special,sweet tooth dan and an ant since the kitchen the new jazzy song always an adjective before we get there dos t ebbski tarquin rocks the drums purple blather ice slider pour extra water gone l aubade ,
lanã ando as redes,folk,gospel,100122,grito da noiva,meu amado deus ã fiel grito da noiva esther visita meu lar sala do trono desesperado de amor jeremias 1 em teus rios me consagro saudes ,
eugene cole and persuaded,folk,gospel,100123,he will work it out,stay with jesus there s not a friend smile oh give thanks my soul is anchored if it had not been he will work it out thank you caught up in his presence there when you need him ,1999
various artists,folk,folk,100124,zlote przeboje polskiego socjalizmu,jestesmy mloda gwardia piosenka o nowej hucie miliony rak czerwony autobus hymn sfmd pochod przyjazni do roboty na straznicy ojra ech ukochany kraj sposob na samotnosc to idzie mâ³odosc budujemy nowy dom niech zawsze swieci slonce na prawo most na lewo most mdm jest taki jeden skarb mariensztacka piosenka polonez warszawski trzej przyjaciele z boiska jeden zero dla nas pojde na stare miasto wielka radosc w warszawie jak przygoda to tylko w warszawie jak mlode stare miasto warszawski dzien a tu jest warszawa ,1999
roger fortner,folk,gospel,100125,quiet time hymns on the guitar,jesus savior pilot me haven of rest power in the blood take my hand sweet hour of prayer it is well there is a fountain i must tell jesus i d rather have jesus my hope is built i surrender all he keeps me singing ,1998
